id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
484,"CP",55.6333333333333,-126.1,914,1.1,13,-12.9,25.9,594,258,18.8,50.5,1373,863,6126,10,137,167,246,79,278,-42.2,31.4,10.5,488,191,63,21.83,261
485,"CP",55.65,-126.066666666667,838,1.6,13.4,-12.1,25.5,595,255,19.5,52.6,1288,930,5954,13,142,164,248,84,272,-41.9,31.8,10.4,496,201,62,20.59,303
486,"CP",55.6333333333333,-126.066666666667,914,1.3,13,-12.2,25.2,602,262,18.8,49.6,1331,873,6075,12,137,166,245,79,279,-42.2,31.5,10.5,488,185,62,22.45,268
487,"CP",55.6166666666667,-126.083333333333,914,1.3,13,-12.6,25.6,592,252,19,51.4,1349,875,6092,11,137,167,246,79,278,-42.1,31.6,10.4,490,198,63,21.3,269
488,"CP",55.6166666666667,-126.083333333333,792,1.9,13.7,-11.9,25.6,578,243,20.6,56.2,1247,971,5860,15,145,163,250,87,261,-41.4,32.1,10.4,502,217,63,18.01,329
489,"CP",55.6333333333333,-126.116666666667,914,1.2,13,-12.7,25.7,580,245,19.3,52.9,1364,874,6110,11,137,166,246,80,275,-42.4,31.4,10.4,490,205,63,20.1,268
490,"CP",55.6333333333333,-126.133333333333,762,2,13.8,-11.8,25.6,573,238,21,57.9,1230,1001,5807,16,147,161,251,90,257,-41.3,32.3,10.4,506,227,62,16.71,348
491,"CP",55.6333333333333,-126.15,762,2.2,14.1,-11.8,26,570,239,21.4,59.2,1204,1037,5744,17,149,163,253,90,252,-41.4,32.7,10.8,511,231,62,15.54,375
495,"CP",55.1333333333333,-125.65,732,2.4,14.1,-11,25.1,546,218,22.8,65,1145,1038,5670,18,154,161,256,95,245,-40.6,32.2,10.5,500,237,63,14.9,371
496,"CP",55.65,-126.066666666667,838,1.6,13.4,-12.1,25.5,595,255,19.5,52.6,1288,930,5954,13,142,164,248,84,272,-41.9,31.8,10.4,496,201,62,20.59,303
497,"CP",55.6166666666667,-126.083333333333,792,1.9,13.7,-11.9,25.6,578,243,20.6,56.2,1247,971,5860,15,145,163,250,87,261,-41.4,32.1,10.4,502,217,63,18.01,329
498,"NCH",53.45,-122.566666666667,846,3,14.4,-10.1,24.6,645,300,20.1,48.2,1045,1106,5469,19,154,158,254,96,245,-40.5,32.9,11.2,543,196,61,19.98,410
499,"MGR",53.8833333333333,-122.266666666667,838,2.9,14.4,-10.2,24.5,856,327,15.1,44,1051,1104,5483,21,155,154,253,99,376,-40.6,33,11.1,536,171,61,41.58,411
500,"BLK",53.15,-126.383333333333,914,2.4,13,-9.4,22.4,620,183,20,71,1033,915,5674,12,143,169,252,83,306,-39.7,32.4,10.9,511,272,62,22.53,290
501,"BLK",53.2833333333333,-125.583333333333,1036,2,12.8,-9.9,22.7,569,213,21,60,1105,860,5833,10,136,172,249,77,264,-42.2,31.5,11.2,503,241,59,18.33,258
502,"BLK",53.2833333333333,-125.766666666667,1006,2.1,12.9,-9.8,22.7,562,202,21.6,64,1080,884,5772,11,141,169,252,83,260,-41.5,31.6,11.4,497,244,60,18.16,273
503,"BLK",53.1833333333333,-125.633333333333,1006,2.1,12.8,-9.8,22.5,562,203,21.5,62.8,1079,860,5798,10,133,174,246,73,261,-42.2,31.8,11.3,513,258,58,16.55,258
504,"BLK",53.0833333333333,-125.65,914,2.3,13.2,-9.9,23.1,550,195,22.3,67.4,1078,916,5725,12,137,173,247,74,255,-41.8,32.3,11.3,525,279,58,13.97,291
505,"BLK",53.0666666666667,-125.516666666667,1067,1.8,12.4,-9.7,22.1,563,212,21,58.6,1101,813,5882,9,122,178,240,61,264,-43.6,31.9,11.3,525,260,55,15.49,229
506,"BLK",53.05,-125.333333333333,1311,1,11.2,-9.8,21,585,237,18.8,47.1,1191,644,6199,8,109,181,235,54,291,-43.9,30.5,11.5,493,208,56,22.75,140
507,"BLK",53.1,-125.233333333333,1097,1.7,12.3,-9.7,21.9,530,215,22.1,57,1111,789,5921,10,121,179,240,61,242,-43.7,31.5,11.1,519,256,55,13.24,215
508,"BLK",53.1333333333333,-125.15,1036,1.9,12.6,-9.8,22.4,513,213,23.2,59.4,1108,845,5853,10,127,177,243,66,227,-43.4,31.7,10.9,524,264,56,10.69,247
509,"BLK",53.15,-125.25,975,2.3,13,-9.3,22.3,476,199,25.8,65.1,1041,885,5722,11,129,177,243,67,201,-43.6,32.2,11.4,535,289,54,5.05,271
510,"BLK",53.1333333333333,-125.35,1036,1.9,12.6,-9.8,22.3,527,210,22.6,59.8,1101,832,5857,10,124,177,240,63,239,-43.3,32,11.3,527,267,55,11.54,240
511,"BLK",53.1833333333333,-125.35,1067,1.8,12.5,-9.9,22.4,579,227,20.4,55.1,1121,818,5898,9,123,179,240,61,266,-43.3,31.9,11.3,524,246,56,16.96,232
512,"BLK",53.2666666666667,-125.45,975,2.2,13.1,-9.9,23,536,207,22.7,63.2,1085,906,5750,12,136,173,249,76,241,-42.3,32.1,11.2,518,263,58,12.98,287
513,"BLK",53.2666666666667,-125.35,1128,1.8,12.5,-9.8,22.3,549,218,21.5,57.4,1115,815,5902,10,129,176,246,70,254,-42.8,31.5,11.4,503,237,58,16.36,234
514,"BLK",53.3,-125.166666666667,1097,2.4,12.7,-8.7,21.4,694,289,17.8,44,993,870,5684,13,137,167,247,80,292,-41.5,31.7,11.7,506,167,58,30.09,259
515,"BLK",53.3166666666667,-125.25,1158,1.5,12.2,-10.1,22.3,567,230,20.2,53.1,1181,782,6021,10,129,176,247,71,267,-42.9,30.9,10.6,493,217,59,20.01,213
516,"BLK",53.4,-125.216666666667,1036,2.2,13.2,-9.7,22.9,516,230,23.7,57.3,1082,914,5741,12,137,174,251,77,216,-42.4,31.9,11,519,249,58,11.06,294
517,"CP",54.7666666666667,-123.5,884,1.3,13.6,-12.4,26,775,266,14.6,51.1,1380,942,6063,13,143,165,251,86,419,-42.8,32,11.2,487,170,63,40.61,319
518,"BSH",51.5333333333333,-117.25,900,3.8,16,-9.8,25.7,712,194,19.4,82.1,983,1326,5185,36,163,152,259,106,375,-39.3,34.7,11.8,603,345,62,19.25,565
519,"BSH",51.5333333333333,-117.233333333333,890,3.9,16,-9.8,25.8,699,190,19.8,84.2,983,1336,5175,37,164,152,259,107,368,-39.2,34.8,11.9,604,352,62,17.68,573
520,"BSH",51.5333333333333,-117.233333333333,860,4,16.2,-9.8,25.9,692,188,20.2,85.9,971,1360,5138,41,165,151,259,108,361,-39.1,34.9,11.9,608,356,62,16.53,589
521,"BSH",51.5166666666667,-117.216666666667,840,4,16.1,-9.7,25.8,666,189,21,85.1,961,1360,5122,40,166,151,260,109,340,-39,34.9,11.9,609,359,61,13.67,587
522,"BSH",51.5166666666667,-117.283333333333,800,4.2,16.5,-9.6,26.1,759,199,18.7,83,946,1397,5070,46,169,149,261,112,392,-38.8,35,11.5,612,349,62,22.59,614
523,"BSH",51.5,-117.233333333333,900,3.8,15.9,-9.8,25.7,684,189,20.2,84.2,983,1318,5193,35,163,151,259,107,359,-39.2,34.6,11.4,602,352,62,16.53,559
524,"BSH",51.5166666666667,-117.233333333333,880,3.9,16.1,-9.7,25.8,674,190,20.6,84.4,973,1342,5156,38,164,152,259,107,348,-39.2,34.7,11.9,606,354,61,15.01,576
525,"BSH",51.5166666666667,-117.216666666667,820,4.1,16.2,-9.7,25.9,661,188,21.3,86,953,1374,5099,42,166,150,260,110,335,-38.9,34.9,11.9,612,363,61,12.87,596
526,"BSH",51.2333333333333,-116.65,1050,3.4,15.4,-10,25.4,660,244,20.3,63.2,1043,1252,5323,29,156,154,252,98,307,-40.7,34.3,11.3,601,292,60,14.33,514
527,"BSH",51.2166666666667,-116.616666666667,1100,3.2,15.2,-10.2,25.3,663,244,19.9,62.1,1072,1202,5410,26,153,156,250,94,313,-41.1,34.1,11.9,593,284,60,15.98,480
528,"BSH",51.2,-116.583333333333,1100,3.1,15.1,-10.2,25.3,662,242,19.8,62.4,1077,1193,5425,26,152,157,250,93,315,-41.4,34.2,12,593,285,59,15.95,475
529,"BSH",51.1833333333333,-116.566666666667,1100,3.1,15.1,-10.2,25.3,688,248,19,60.9,1078,1190,5428,26,152,157,250,93,329,-41.4,34.2,11.7,593,278,59,18.65,473
530,"BSH",51.1166666666667,-116.533333333333,1100,3.1,15.1,-10.3,25.5,793,265,16.5,57.1,1079,1200,5420,25,152,156,250,93,391,-41.4,34.4,10.9,599,257,59,28.3,478
531,"BSH",51.1,-116.083333333333,1200,2.9,14.6,-9.7,24.4,703,308,18.3,47.5,1073,1110,5514,21,144,161,245,85,300,-42,34.1,10.5,591,207,57,20.78,422
532,"BSH",51.0833333333333,-116.416666666667,1250,2.4,14.3,-10.7,25,770,267,16.1,53.7,1171,1058,5681,18,141,163,245,82,395,-42.2,33.7,12,579,234,59,29.44,390
533,"BSH",51.0833333333333,-116.383333333333,1225,2.5,14.4,-10.6,25,767,267,16.3,53.9,1167,1075,5657,19,142,162,246,84,390,-42.1,33.9,12.2,582,237,59,28.63,399
534,"BSH",51.0666666666667,-116.366666666667,1210,2.4,14.3,-10.8,25.1,770,272,16.1,52.6,1191,1075,5683,19,142,163,246,83,391,-42.3,34.2,12.1,583,233,59,29.05,398
535,"BSH",51.05,-116.333333333333,1200,2.6,14.6,-10.4,24.9,754,270,16.7,54,1141,1095,5601,20,144,161,246,86,373,-41.9,34,12.2,585,241,59,26.84,413
536,"BSH",51.05,-116.366666666667,1300,2.2,14,-10.8,24.8,765,270,15.9,51.9,1193,1014,5760,16,139,165,245,80,395,-42.4,33.4,12,570,222,59,30.31,361
537,"BSH",51.35,-116.8,1375,1.9,13.6,-11,24.6,981,313,12.1,43.6,1267,998,5863,14,140,166,248,82,551,-42.8,32.5,12.5,554,161,61,53.52,342
538,"BSH",51.3333333333333,-116.783333333333,1365,2,13.7,-10.9,24.6,935,300,12.8,45.8,1247,1016,5818,15,142,164,249,85,520,-42.4,32.6,12.9,555,175,61,48.75,354
539,"BSH",51.3,-116.766666666667,1350,2.3,13.9,-10.5,24.5,835,277,14.7,50.3,1187,1036,5728,16,146,162,251,90,449,-41.7,32.5,12.2,550,198,62,39.2,369
540,"BSH",51.2833333333333,-116.766666666667,1220,2.8,14.4,-10.5,24.9,739,256,17.3,56.1,1138,1136,5537,20,148,162,251,89,374,-42.3,33.2,13.4,584,258,59,24.72,426
541,"BSH",51.2666666666667,-116.783333333333,1200,2.8,14.6,-10.3,24.9,776,258,16.5,56.6,1124,1137,5542,21,151,159,253,94,403,-41.2,33.2,10.6,574,244,62,30,434
542,"EK",51.05,-116.566666666667,1100,3.3,15.3,-10.1,25.4,668,234,19.9,65.3,1049,1220,5361,27,154,156,251,96,319,-41.2,34.4,12.6,600,298,59,15.43,491
543,"EK",51.0333333333333,-116.666666666667,1250,2.7,14.6,-10,24.6,709,218,18,66.9,1094,1093,5560,20,148,159,250,91,379,-41.7,33.6,12.1,569,281,60,24.02,410
544,"EK",51.0333333333333,-116.683333333333,1330,2.4,14.2,-10,24.2,788,218,15.8,65.2,1118,1033,5664,17,145,161,250,89,450,-42,33,12.6,553,264,60,34.3,374
545,"EK",51.0333333333333,-116.683333333333,1350,2.4,14.1,-10,24.1,798,218,15.5,64.6,1126,1018,5691,16,145,162,250,88,460,-42.1,32.9,12.7,549,259,60,35.77,365
546,"EK",51.0166666666667,-116.683333333333,1300,2.5,14.3,-10.1,24.4,759,220,16.5,65,1119,1049,5645,18,145,162,249,88,425,-42.1,33.3,13,561,270,60,30.37,384
547,"EK",51.0333333333333,-116.7,1350,2.4,14.1,-10.1,24.3,785,218,15.7,64.8,1131,1022,5693,17,146,161,250,90,451,-42,32.9,13.4,548,258,61,34.64,367
548,"EK",51.0333333333333,-116.716666666667,1500,1.8,13.4,-10.4,23.8,811,216,14.5,62.2,1211,917,5904,12,141,163,250,87,494,-42.4,31.9,12.8,518,229,62,41.34,302
549,"EK",50.9666666666667,-116.733333333333,1524,1.6,13.2,-10.3,23.5,890,244,13.1,54.1,1207,883,5950,11,139,164,249,85,543,-42,31.6,12.7,513,196,62,50.19,281
550,"EK",50.9666666666667,-116.7,1219,2.7,14.5,-10.4,25,802,239,15.8,60.8,1129,1094,5588,20,146,162,249,87,439,-42,33.7,12.9,577,267,59,32.46,410
551,"EK",50.9833333333333,-116.716666666667,1295,2.4,14.2,-10.4,24.7,835,234,14.8,60.8,1152,1039,5684,17,144,162,248,86,475,-42.3,33.2,12.4,561,250,60,38.14,377
552,"EK",51.0333333333333,-116.733333333333,1125,3.1,15.1,-10.2,25.3,769,207,17.1,73,1066,1188,5418,25,153,157,251,94,423,-41.3,34.2,12.6,591,313,60,26.81,470
553,"EK",51.05,-116.75,1225,2.8,14.7,-10.1,24.9,769,202,16.6,72.9,1096,1112,5542,21,149,159,251,92,438,-41.7,33.6,12.9,572,300,60,29.64,424
554,"EK",50.7833333333333,-116.716666666667,1525,1.1,12.4,-11.1,23.5,935,280,11.9,44.3,1281,784,6142,8,125,177,244,68,558,-43.4,31.5,13.1,521,181,59,54.31,216
555,"EK",50.8,-116.7,1500,1.1,12.5,-11.3,23.9,916,292,12.1,42.9,1299,792,6152,8,123,178,241,63,537,-43.8,31.8,12.8,527,174,58,51.72,224
556,"EK",50.8666666666667,-116.6,1220,2.5,14.3,-10.8,25.1,833,275,15,52,1153,1066,5647,17,141,166,246,80,431,-42.6,33.8,14.3,585,232,57,34.97,391
557,"EK",50.8666666666667,-116.566666666667,1220,2.7,14.6,-10.5,25.1,801,274,15.9,53.3,1124,1105,5570,19,147,160,249,89,402,-41.7,33.9,14.1,581,235,59,31.88,417
558,"EK",50.8666666666667,-116.55,1200,2.7,14.6,-10.4,25.1,737,268,17.3,54.6,1121,1111,5559,20,145,161,248,87,358,-42.1,34,14,588,251,58,24.5,420
559,"EK",50.9,-116.433333333333,990,4.1,16.1,-9.3,25.4,580,227,24.3,70.9,946,1364,5095,41,164,148,255,107,242,-39.4,35.2,12.2,654,336,60,3.28,587
560,"EK",50.8833333333333,-116.45,1000,4,16.1,-9.6,25.7,582,228,24.1,70.7,971,1361,5128,41,162,149,254,105,245,-39.6,35.5,11.8,624,332,60,2.79,586
561,"EK",50.8833333333333,-116.466666666667,1010,3.9,16,-9.6,25.6,597,231,23.3,69.4,978,1347,5150,39,162,150,254,104,254,-39.7,35.4,12,622,326,60,4.73,577
562,"EK",50.8833333333333,-116.466666666667,1020,3.9,16,-9.6,25.6,599,232,23.2,69,984,1336,5168,37,161,150,254,104,256,-39.8,35.3,12,620,323,60,5.26,570
563,"EK",50.8833333333333,-116.466666666667,1030,3.8,15.9,-9.7,25.6,601,232,23,68.6,990,1325,5187,36,160,151,254,103,259,-39.9,35.2,12,618,321,60,5.79,562
564,"EK",50.8666666666667,-116.466666666667,1040,3.8,15.8,-9.8,25.6,606,234,22.7,67.7,996,1314,5206,35,160,151,253,103,261,-39.9,35.2,12,615,315,60,6.67,554
565,"EK",50.85,-116.383333333333,1080,3.6,15.7,-9.8,25.5,597,225,22.8,70,1017,1281,5266,33,157,152,253,101,267,-40,35.1,11.6,611,322,60,6.65,535
566,"EK",50.85,-116.366666666667,1060,3.7,15.8,-9.9,25.7,573,212,23.9,74.6,1009,1300,5234,34,159,151,252,100,256,-40.1,35.2,11.9,617,342,60,3.17,545
567,"EK",50.7833333333333,-116.116666666667,1450,1.6,13.1,-10.5,23.6,749,334,15.5,39.3,1246,888,5973,11,135,167,246,80,348,-42.7,32.1,13.9,533,132,61,34.1,282
568,"EK",50.75,-116.083333333333,1370,1.9,13.6,-10.3,23.9,779,359,15.3,37.8,1202,941,5864,13,137,166,244,77,343,-42,32.6,14.1,549,122,60,35.18,318
569,"EK",50.6166666666667,-116.266666666667,1370,2.1,13.8,-10.6,24.5,696,298,17.4,46.3,1172,974,5796,14,137,166,246,80,320,-41.7,33.1,14.6,559,191,59,25.19,339
570,"EK",50.6166666666667,-116.25,1220,2.9,14.8,-10.2,25,606,258,21.2,57.2,1080,1117,5514,21,146,160,247,87,261,-41.1,34.2,12,590,264,59,11.46,429
571,"EK",50.6166666666667,-116.233333333333,1160,3.2,15.2,-10,25.2,549,241,24,63.1,1044,1186,5393,25,151,157,248,91,223,-40.6,34.6,12.1,601,297,59,3.84,474
572,"EK",50.6,-116.2,1100,3.6,15.6,-9.7,25.3,500,218,27.1,71.5,1003,1256,5275,31,155,154,249,95,197,-40.1,35.1,12.7,612,332,59,-3.02,520
573,"EK",50.6166666666667,-115.833333333333,1160,3.2,14.9,-9.6,24.6,533,258,24.7,57.9,1020,1144,5407,24,146,160,245,85,194,-41.1,34.6,12.5,600,272,57,2.7,447
574,"EK",50.6,-115.783333333333,1130,3.4,15.4,-9.7,25.1,500,238,26.8,65,1010,1212,5325,28,146,159,244,85,179,-41.1,35.5,12.3,623,313,56,-4.49,495
575,"EK",50.5833333333333,-115.766666666667,1130,3.3,15.2,-9.7,25,489,228,27.3,66.9,1011,1193,5343,26,145,160,243,83,179,-41.3,35.4,12.2,622,323,55,-5.18,478
576,"EK",50.5666666666667,-115.716666666667,1130,2.9,14.9,-10.5,25.4,511,230,25.2,65,1117,1155,5502,23,137,167,239,72,200,-42.5,35.6,12.1,636,331,54,-4.39,451
577,"EK",50.55,-115.7,1100,3.2,15.1,-10.3,25.4,511,239,25.8,63.2,1051,1178,5401,24,137,166,238,71,187,-42.2,35.7,12.8,643,330,53,-5.72,463
578,"EK",50.5333333333333,-115.666666666667,1250,2.4,14.5,-10.7,25.2,553,269,22.4,53.9,1206,1083,5691,19,136,168,242,74,213,-42.2,34.7,12.2,607,262,57,4.09,407
579,"EK",50.5166666666667,-115.65,1220,2.8,14.8,-10.2,25,486,225,26.4,65.7,1086,1113,5521,21,137,166,240,74,187,-41.9,35,12.5,618,321,55,-4.43,426
580,"EK",50.5333333333333,-115.633333333333,1050,3.7,15.6,-9.5,25.1,491,233,27.8,66.9,980,1264,5235,31,144,161,240,80,169,-41.3,36.3,11.2,651,344,53,-9.5,522
581,"EK",50.5333333333333,-115.616666666667,1020,3.7,15.6,-9.7,25.3,482,230,28.5,68,972,1272,5215,31,142,162,239,77,163,-41.6,36.5,10.8,660,357,52,-11.9,524
582,"EK",50.5333333333333,-115.566666666667,1190,3,15,-10,25,488,240,26.7,62.3,1059,1138,5461,22,139,164,240,76,174,-41.9,35.3,10.8,622,310,54,-5.01,444
583,"EK",50.5333333333333,-115.55,1200,2.9,14.8,-10,24.8,499,252,25.9,58.8,1065,1117,5492,22,136,166,238,72,176,-42.2,35.2,10.9,621,297,54,-3.57,430
584,"EK",50.55,-115.516666666667,1250,2.5,14.4,-10.7,25.1,599,306,20.8,47,1150,1067,5653,18,133,169,239,70,219,-42.8,34.8,-9999,609,223,55,8.39,395
585,"EK",50.5166666666667,-115.45,1295,2.6,14.4,-10.1,24.5,502,255,25.1,56.5,1095,1059,5598,19,136,166,240,74,184,-42.3,34.5,10.1,597,269,55,0.22,392
586,"EK",50.5166666666667,-115.433333333333,1330,2.5,14.2,-10.2,24.5,501,254,24.9,56.1,1116,1035,5656,17,135,168,240,73,188,-42.4,34.3,10.2,589,262,56,1.35,378
587,"EK",50.5166666666667,-115.416666666667,1350,2.5,14.1,-10.1,24.2,579,293,21.5,48.2,1106,1022,5658,17,135,167,241,75,220,-42.5,34.3,13.4,583,212,56,9.86,369
588,"EK",50.5166666666667,-115.383333333333,1360,2.4,14.2,-10.2,24.4,589,292,21,48.5,1119,1017,5681,17,135,167,242,75,229,-42.5,34.1,11,583,211,56,11.02,367
589,"EK",50.4166666666667,-115.616666666667,1065,3.7,15.8,-9.7,25.5,448,206,30.6,76.6,984,1284,5223,33,145,160,241,81,161,-41.3,36.1,13.8,654,383,54,-14.33,537
590,"EK",50.3833333333333,-115.616666666667,1035,4,16.2,-9.4,25.7,430,193,32.5,84.1,958,1343,5137,40,150,157,245,88,159,-40.7,36.4,12.3,656,404,55,-16.48,580
591,"EK",50.4,-115.7,1220,3,14.9,-9.4,24.3,848,386,15.3,38.6,1043,1119,5467,22,142,164,245,81,332,-43.2,34.3,15.5,606,135,55,33.28,431
592,"EK",50.4,-115.666666666667,1190,2.9,15,-10.2,25.3,519,238,24.8,63.1,1109,1152,5515,23,139,165,241,76,205,-41.7,35.3,13.2,626,317,56,-2.1,450
593,"EK",50.0833333333333,-115.55,1310,3,15.2,-9.7,24.9,625,256,20.8,59.5,1058,1147,5467,24,146,160,248,87,273,-40.8,34.6,11.8,599,268,59,12.09,454
594,"EK",50.1,-115.55,1280,3.3,15.5,-9.4,24.9,594,237,22.3,65.3,1019,1183,5382,27,149,159,249,90,258,-40.6,34.7,12.4,603,293,59,8.07,481
595,"EK",50.1,-115.566666666667,1250,3.3,15.6,-9.7,25.3,640,260,20.8,60.2,1032,1219,5357,30,151,157,250,92,273,-40.3,35,11.4,607,270,59,12.02,502
596,"EK",50.1333333333333,-115.616666666667,1370,2.8,15,-9.9,24.9,567,233,22.6,64.2,1084,1111,5535,22,146,161,249,88,252,-41.1,34.3,13.4,583,279,59,8.36,434
597,"EK",50.1166666666667,-115.65,1220,3.5,15.9,-9.6,25.5,476,202,28.4,78.9,1002,1258,5281,33,152,157,250,93,193,-40.5,35.3,12.3,618,351,58,-6.11,528
598,"EK",50.0166666666667,-115.533333333333,1430,2.5,14.5,-10,24.5,641,265,19.5,54.8,1124,1049,5655,18,143,163,247,85,292,-41.2,33.8,12.2,572,231,60,17.78,390
599,"EK",50.0333333333333,-115.533333333333,1400,2.6,14.8,-9.9,24.7,634,262,19.9,56.4,1111,1077,5608,20,144,162,247,85,286,-41.1,34,13.1,579,242,60,15.97,410
600,"EK",50.0333333333333,-115.533333333333,1385,2.7,14.8,-9.9,24.7,631,261,20.1,56.9,1103,1087,5586,21,144,162,247,85,283,-41,34.1,13.1,582,245,60,15.25,417
601,"EK",50.05,-115.516666666667,1370,2.8,15,-9.9,24.9,628,259,20.4,57.9,1087,1103,5548,22,145,162,248,86,279,-41,34.2,12.5,587,255,59,14.15,427
602,"EK",50.2,-115.466666666667,1160,3.6,15.8,-9.4,25.2,532,222,25.6,71.2,977,1253,5253,32,150,157,247,90,214,-40.5,35.5,12.3,628,336,57,-2.02,522
603,"EK",50.1833333333333,-115.466666666667,1130,3.7,16,-9.4,25.4,526,218,26.1,73.6,967,1285,5212,35,150,158,246,88,211,-40.4,35.8,12.7,638,349,56,-4.03,544
604,"EK",50.15,-115.433333333333,1100,4,16.1,-9,25.1,544,223,25.7,72.3,921,1312,5134,38,151,157,246,89,215,-40.2,36.1,11.7,645,350,56,-3.35,561
605,"EK",50.1833333333333,-115.25,1525,2,13.8,-10.3,24.1,589,255,20.4,54.2,1169,955,5820,14,137,165,246,80,271,-42,33.2,11.8,555,223,60,14.85,331
606,"EK",50.1666666666667,-115.266666666667,1555,1.8,13.7,-10.5,24.2,583,252,20.3,54.3,1195,934,5878,13,136,166,246,80,273,-41.8,33,13.2,548,219,61,15.28,317
607,"EK",50.2,-115.283333333333,1370,2.7,14.5,-9.9,24.5,532,229,23.8,63.5,1082,1065,5582,19,140,163,245,82,226,-41.4,34.2,11.9,590,283,58,4.06,397
608,"EK",50.1333333333333,-115.333333333333,1340,2.7,15,-10.3,25.3,653,270,19.5,55.4,1136,1126,5567,22,148,158,251,93,289,-40.8,34.7,11.8,591,240,61,15.81,437
609,"EK",50.1166666666667,-115.55,1220,3.5,15.7,-9.3,25,570,229,23.7,68.4,988,1232,5291,31,151,157,250,92,240,-40.4,35.3,11.9,614,313,58,3.89,509
610,"WK",49.6166666666667,-116.133333333333,1005,4.8,16.7,-7.7,24.4,562,211,26.3,79.2,789,1427,4845,51,170,145,258,113,217,-37.9,36.2,11.7,662,350,60,0.67,637
611,"WK",49.6,-116.1,1050,4.7,16.7,-7.9,24.6,558,213,26.3,78.4,806,1418,4877,51,171,145,258,114,215,-37.8,35.9,9.7,656,345,61,0.88,633
612,"WK",49.6166666666667,-116.083333333333,1040,4.8,17,-8,24.9,625,231,23.7,73.5,801,1459,4834,56,171,145,258,113,245,-37.6,36.2,9.9,671,341,60,5.47,661
613,"WK",49.6166666666667,-116.05,1040,4.8,16.8,-7.9,24.7,538,209,27.5,80.4,798,1444,4843,54,170,145,258,113,203,-37.9,36.1,9.8,668,359,60,-2.69,650
614,"EK",49.5833333333333,-115.916666666667,1450,3.5,15.8,-9.5,25.3,509,213,26.6,74.1,971,1232,5282,33,170,147,263,116,215,-37.5,33.6,11.8,555,283,68,5.06,513
615,"EK",49.3833333333333,-115.95,915,5.6,17.8,-7.3,25.1,689,237,22.7,75,710,1610,4573,83,182,140,259,119,242,-36.7,37.2,11.4,695,339,60,7.87,766
616,"EK",49.3833333333333,-115.95,900,5.7,17.9,-7.3,25.1,687,237,22.8,75.5,705,1625,4553,85,182,139,259,119,239,-36.7,37.3,11.4,699,343,60,7.12,776
617,"EK",49.4,-115.966666666667,800,5.9,17.9,-7.6,25.6,544,208,29.3,86.2,688,1674,4474,90,184,136,259,122,175,-36.3,38.2,11.7,720,406,59,-10.08,801
618,"EK",49.4,-115.983333333333,760,5.6,17.6,-8.5,26.1,531,208,29.4,84.6,749,1642,4578,83,180,137,258,121,181,-36.4,38.6,11.5,723,415,60,-11.04,777
619,"EK",49.4166666666667,-115.983333333333,610,6.5,18.7,-8,26.7,509,205,32.5,91.3,667,1837,4303,125,186,133,258,124,143,-36,39.8,12.4,789,469,57,-21.66,912
620,"EK",49.4666666666667,-115.95,1370,3.5,15.4,-8.3,23.6,631,224,21.5,68.6,916,1175,5279,28,162,151,258,107,288,-38.3,33.9,13.4,558,264,64,17.62,475
621,"EK",49.45,-115.933333333333,1400,3.5,15.3,-8.2,23.4,599,217,22.6,70.3,905,1154,5288,26,162,152,258,107,269,-38.3,33.6,13.8,549,263,64,15.41,462
622,"EK",49.7,-116.066666666667,1525,2.9,14.5,-8.4,22.8,842,284,15.3,50.9,986,1044,5504,20,157,156,258,102,422,-39.1,32.8,13.3,523,176,66,43.25,391
623,"EK",49.6666666666667,-116.066666666667,1295,4,15.8,-8,23.9,701,250,19.9,63.5,879,1264,5128,35,167,149,260,111,309,-38.3,34.4,13.2,577,263,63,21.68,534
624,"EK",49.65,-116.05,1250,4.1,16,-8.1,24.1,626,230,22.5,69.6,864,1296,5076,38,167,148,259,111,268,-38.2,34.8,12.8,590,297,62,12.36,554
625,"WK",49.6333333333333,-116.05,1000,4.9,17,-7.9,24.8,495,197,30.1,86.3,791,1471,4807,58,171,144,258,114,183,-37.8,36.4,11.3,676,388,59,-8.14,668
626,"WK",49.5833333333333,-116.166666666667,1220,4.1,16,-8.2,24.2,601,232,23.6,69,850,1293,5063,37,167,147,259,112,245,-38.1,34.9,11.7,586,290,63,10.41,551
627,"WK",49.5833333333333,-116.133333333333,1190,4.2,16.1,-8.1,24.2,580,227,24.5,70.8,842,1311,5032,39,169,146,259,114,231,-38.1,34.9,10.7,588,296,62,8.05,561
628,"EK",49.2833333333333,-115.6,1160,4.5,15.9,-7.2,23.1,695,239,20.9,66.5,750,1300,4922,37,166,150,255,106,274,-37.3,35.5,13.3,610,293,60,16.55,550
629,"EK",49.4166666666667,-115.6,1295,3.5,15.2,-8.2,23.4,694,250,19.5,60.8,896,1137,5288,25,159,153,255,102,311,-38.3,34.2,12.4,561,239,63,23.96,452
630,"EK",49.45,-115.7,1295,4,15.7,-8,23.7,572,223,24.5,70.5,851,1241,5122,33,164,151,257,106,233,-38.2,34.8,12.7,582,292,62,8.19,516
